seqid,ref_seqid,edit_distance,similarity,length,exp
FS10000169:121:BRB11606-0719:1:1104:12130:1210,003985,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11900:1270,003985,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:1460:1340,000383,52,0.5185185185185186,107,PCR4
FS10000169:121:BRB11606-0719:1:1104:15610:1390,008054,81,0.45999999999999996,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:10630:1370,009117,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11590:1430,003985,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11890:1470,003965,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:15800:1610,000576,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:7640:1690,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11050:1770,002788,48,0.5555555555555556,87,PCR4
FS10000169:121:BRB11606-0719:1:1104:14750:1810,003646,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:3130:1980,006006,67,0.5533333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:6930:2110,007309,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:2310:2240,001769,81,0.45999999999999996,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11550:2210,005201,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:5640:2300,002775,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:5150:2410,006006,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:6220:2390,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:8580:2380,006006,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:6330:2370,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11270:2640,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:9050:2710,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:4300:2990,008651,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:2770:3060,002685,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:2020:3150,004342,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:3290:3120,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:5050:3220,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:14780:3270,004972,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:5090:3250,003646,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:10880:3350,001160,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:9170:3330,003985,79,0.4733333333333334,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:7170:3370,006006,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:9690:3580,001389,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:14790:3720,002685,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:3330:3740,002775,80,0.4666666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:11280:3840,004088,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:13790:3790,002761,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5930:1050,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:15000:1030,003453,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:10430:1010,002685,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1104:7490:4080,008895,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:9710:1180,003088,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:13220:1210,004995,67,0.5533333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:14460:1210,003985,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:2860:1220,001627,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:15220:1220,009855,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:3910:1270,007818,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:2830:1300,005580,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:9040:1230,000813,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:7500:1250,005338,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:16010:1310,009160,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:8490:1450,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:8270:1360,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:8670:1460,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:11470:1420,007016,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:7130:1400,003453,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:16400:1560,006006,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:2870:1620,004444,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:4920:1620,003508,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:12220:1540,003454,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5530:1520,003852,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:14880:1500,008694,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:16390:1650,006006,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:10850:1490,003985,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:3160:1630,005687,54,0.546218487394958,119,PCR4
FS10000169:121:BRB11606-0719:1:1105:5960:1700,004891,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:9870:1700,003985,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:1470:1700,002694,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5350:1690,001118,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:8260:1800,000452,54,0.5304347826086957,115,PCR4
FS10000169:121:BRB11606-0719:1:1105:2520:1770,006006,67,0.5533333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:14970:1860,006006,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:9150:1980,003772,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:3290:2030,002362,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:13400:2030,004637,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:10170:2010,002761,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:13960:2000,002200,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5260:2130,002362,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:10390:2290,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:7670:2300,002761,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:7480:2370,011228,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:2740:2380,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:6110:2420,002761,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5810:2530,000247,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:8230:2510,007282,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5550:2750,000047,54,0.546218487394958,119,PCR4
FS10000169:121:BRB11606-0719:1:1105:6080:2980,009465,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:7030:2980,003985,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:10300:2950,004255,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:6100:3080,000855,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:14270:3130,005358,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:3990:3090,006006,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:11270:3230,003985,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:9950:3440,011322,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:1970:3430,003985,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:2510:3410,004217,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:10810:3560,002034,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:5910:3680,006006,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:12130:3640,006006,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:14830:3740,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:8570:3700,000047,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:15600:3710,003985,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:6360:3820,003985,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1105:14020:4020,003985,51,0.5277777777777778,108,PCR4
FS10000169:121:BRB11606-0719:1:1105:13210:4060,002761,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:16010:1030,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12350:1010,002090,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:6100:1180,010905,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:8030:1170,002577,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:16220:1350,002362,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:5320:1270,010480,79,0.2685185185185185,29,PCR4
FS10000169:121:BRB11606-0719:1:1106:3330:1340,002362,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12570:1460,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:7060:1440,003454,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:1330:1430,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:11500:1540,006828,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:9620:1530,006006,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:9360:1630,000156,85,0.2129629629629629,23,PCR4
FS10000169:121:BRB11606-0719:1:1106:9390:1610,007282,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12800:1610,008940,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:4830:1610,010480,79,0.2685185185185185,29,PCR4
FS10000169:121:BRB11606-0719:1:1106:16230:1590,000022,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:7600:1650,011758,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:16470:1790,002507,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:11750:1810,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12850:1810,003985,80,0.4666666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:15440:1800,007196,47,0.5648148148148149,108,PCR4
FS10000169:121:BRB11606-0719:1:1106:4120:1870,002362,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:4540:1970,002362,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:15570:2040,003985,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:6220:2020,003985,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:4970:2010,003985,79,0.4733333333333334,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:10610:2270,008447,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:10730:2240,002072,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:5330:2330,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:7210:2390,003985,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:8880:2370,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12770:2360,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:15870:2400,002539,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:9170:2500,002179,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12470:2500,001361,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:10130:2580,006006,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12060:2770,003985,82,0.45333333333333337,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:14070:2700,003985,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:10990:2800,002761,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:13600:2830,005716,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:1940:2820,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:16310:2880,011537,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:9040:2940,003985,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:13720:2900,001160,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:10360:2890,000154,54,0.5,108,PCR4
FS10000169:121:BRB11606-0719:1:1106:14840:2990,002628,55,0.5416666666666667,120,PCR4
FS10000169:121:BRB11606-0719:1:1106:10020:2970,001077,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:4370:3100,006006,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:15610:3140,006006,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:8910:3150,001077,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:6340:3170,002775,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:11250:3210,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:13350:3210,005704,65,0.39814814814814814,49,PCR4
FS10000169:121:BRB11606-0719:1:1106:14760:3270,007668,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:3690:3320,002362,79,0.4733333333333334,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:5690:3390,001574,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12240:3390,001103,81,0.45999999999999996,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:13160:3370,011946,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:15730:3410,003518,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:16370:3500,005066,67,0.5533333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:9410:3490,004037,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:11440:3490,002072,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:13040:3470,000129,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:8510:3550,007112,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:3890:3570,002362,81,0.45999999999999996,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:6510:3660,011077,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:3560:3630,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:13260:3690,003985,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:9820:3770,002072,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:11810:3770,001997,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:14660:3790,006006,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:10340:3890,003518,79,0.4733333333333334,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:14600:3940,000869,96,0.11111111111111116,12,PCR4
FS10000169:121:BRB11606-0719:1:1106:2910:3950,000030,97,0.10185185185185186,11,PCR4
FS10000169:121:BRB11606-0719:1:1106:12960:3930,010541,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:12290:4010,003757,66,0.56,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:15650:4010,006006,81,0.45999999999999996,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:1190:4070,006006,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1106:14010:4050,006006,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:1910:1030,006006,88,0.41333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:2580:1140,007818,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:15680:1090,010905,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:10800:1360,003985,57,0.525,120,PCR4
FS10000169:121:BRB11606-0719:1:1107:8090:1390,004539,57,0.525,120,PCR4
FS10000169:121:BRB11606-0719:1:1107:10600:1400,002362,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:6510:1430,006187,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:15770:1490,004874,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:1760:1470,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:4510:1550,000247,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:15500:1650,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:7400:1710,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:2020:1750,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:10350:2040,002762,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:8480:2100,003772,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:5180:2080,007216,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:10300:2240,009855,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:9160:2310,003985,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:5170:2310,006006,53,0.5508474576271186,118,PCR4
FS10000169:121:BRB11606-0719:1:1107:5500:2310,002362,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:5100:2510,006006,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:11690:2510,000350,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:12830:2630,003550,78,0.48,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:4900:2620,003985,79,0.4733333333333334,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:8760:2780,001647,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:16400:2740,001389,55,0.5378151260504201,119,PCR4
FS10000169:121:BRB11606-0719:1:1107:13940:2720,006006,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:2180:2820,003550,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:15440:2900,000046,97,0.10185185185185186,11,PCR4
FS10000169:121:BRB11606-0719:1:1107:13380:2880,004988,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:9360:3020,007609,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:11330:3030,000669,96,0.11111111111111116,12,PCR4
FS10000169:121:BRB11606-0719:1:1107:1240:3170,004217,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:15590:3110,003862,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:3110:3120,011366,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:13370:3090,008576,53,0.5583333333333333,120,PCR4
FS10000169:121:BRB11606-0719:1:1107:1200:3220,004239,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:10620:3310,006936,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:14400:3260,005026,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:10110:3350,002761,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:9740:3500,008689,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:13690:3620,007919,57,0.544,125,PCR4
FS10000169:121:BRB11606-0719:1:1107:8540:3660,006006,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:5880:3730,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:10500:3730,003985,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:2980:3710,004736,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:11780:3720,007216,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:2500:3750,001165,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:9970:3790,002362,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:6590:4020,006006,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1107:7130:4020,006006,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:4850:1060,007609,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:4780:1110,003787,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9990:1070,006462,82,0.45333333333333337,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:15390:1150,003914,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:3360:1440,002607,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:15860:1370,003985,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:11400:1550,001082,55,0.4907407407407407,68,PCR4
FS10000169:121:BRB11606-0719:1:1108:11520:1550,005850,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:4850:1500,002122,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13240:1570,007282,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:2760:1650,003985,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:12910:1650,011537,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:5070:1720,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:1330:1760,008108,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:1920:1790,001434,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:2790:1750,000325,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9740:1730,008093,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:14070:1830,001280,52,0.543859649122807,114,PCR4
FS10000169:121:BRB11606-0719:1:1108:2680:1840,002685,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:15940:1810,011538,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:14120:1800,003985,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13950:1890,002970,67,0.5533333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13160:1880,006006,77,0.4866666666666667,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:12570:1860,001533,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:1160:1870,003453,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:12890:1920,003985,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13890:1920,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:11150:2050,008235,49,0.5462962962962963,108,PCR4
FS10000169:121:BRB11606-0719:1:1108:10220:1970,005898,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9470:1960,011229,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:15640:2060,006006,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:6280:2120,003985,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:6270:2160,001160,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:7030:2140,002509,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:1990:2150,001728,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13740:2250,010733,71,0.5266666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:10740:2240,003772,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:1690:2350,003550,79,0.4733333333333334,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:2820:2360,002775,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:8680:2340,010575,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:8460:2300,003985,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9450:2720,006006,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:4530:2730,000855,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:7690:2680,000499,68,0.5466666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9250:2690,002873,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13790:2770,001160,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:3670:2820,000071,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9200:2880,006006,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:11400:2870,003985,76,0.4933333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:5360:2930,010575,75,0.5,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:4070:2900,006538,69,0.54,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:13460:3000,006996,74,0.5066666666666666,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:12500:2980,003680,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:12700:3060,000466,70,0.5333333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:16020:3070,003698,73,0.5133333333333333,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:9060:3150,001610,72,0.52,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:11710:3150,000699,84,0.43999999999999995,150,PCR4
FS10000169:121:BRB11606-0719:1:1108:11620:3130,003408,71,0.5266666666666666,150,PCR4
